"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","MINIMUM_ELEVATION_IN_METERS","SPECIFIC_EPITHET","CLASS","SCIENTIFIC_NAME","COUNTRY","EARLIEST_DATE_COLLECTED","NOMENCLATURAL_CODE","CATALOG_NUMBER","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","STATE_PROVINCE","ORDER","CONTINENT","COLLECTION_CODE"
"12641","Lamiaceae","BGBM","reniforme",,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, m","Lamium","Subspecies","PreservedSpecimen","Magnoliophyta","?","garganicum",,"Lamium garganicum subsp. reniforme (Benth.) R.B.Mill","TR","1999-07-20 00:00:00.0","ICBN","727","(Benth.) R.B.Mill","Antalya","Lamiales","Asia","B"
"12642","Fabaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, m","Astragalus",,"PreservedSpecimen","Magnoliophyta","?","haussknechtii",,"Astragalus haussknechtii Bunge","TR","1999-07-20 00:00:00.0","ICBN","728","Bunge","Antalya","Fabales","Asia","B"
"12643","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, m","Linaria",,"PreservedSpecimen","Magnoliophyta","?","corifolia",,"Linaria corifolia Desf.","TR","1999-07-20 00:00:00.0","ICBN","729","Desf.","Antalya","Scrophulariales","Asia","B"
"12644","Polygalaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m","Polygala",,"PreservedSpecimen","Magnoliophyta","2120","supina",,"Polygala supina Schreb.","TR","1999-06-20 00:00:00.0","ICBN","73","Schreb.","Mugla","Polygalales","Asia","B"
"12645","Lamiaceae","BGBM","micranthum",,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","2000","globosum",,"Marrubium globosum subsp. micranthum (Boiss. & Heldr.) P.H.Davis","TR","1999-07-21 00:00:00.0","ICBN","731","(Boiss. & Heldr.) P.H.Davis","Antalya","Lamiales","Asia","B"
"12646","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Phlomis",,"PreservedSpecimen","Magnoliophyta","2000","armeniaca",,"Phlomis armeniaca Willd.","TR","1999-07-21 00:00:00.0","ICBN","732","Willd.","Antalya","Lamiales","Asia","B"
"12647","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Thymus",,"PreservedSpecimen","Magnoliophyta","2000","cherlerioides",,"Thymus cherlerioides Vis.","TR","1999-07-21 00:00:00.0","ICBN","733a","Vis.","Antalya","Lamiales","Asia","B"
"12648","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Arenaria",,"PreservedSpecimen","Magnoliophyta","2000","acerosa",,"Arenaria acerosa Boiss.","TR","1999-07-21 00:00:00.0","ICBN","733b","Boiss.","Antalya","Caryophyllales","Asia","B"
"12650","Brassicaceae","BGBM","pateri",,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Alyssum","Subspecies","PreservedSpecimen","Magnoliophyta","2000","pateri",,"Alyssum pateri subsp. pateri","TR","1999-07-21 00:00:00.0","ICBN","734",,"Antalya","Capparales","Asia","B"
"12668","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, summit region of Altinsivrisi, 2150m","Onosma",,"PreservedSpecimen","Magnoliophyta","2150","aucheriana",,"Onosma aucheriana DC.","TR","1999-06-20 00:00:00.0","ICBN","75","DC.","Mugla","Lamiales","Asia","B"
"12669","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Arenaria",,"PreservedSpecimen","Magnoliophyta","2000","acerosa",,"Arenaria acerosa Boiss.","TR","1999-07-21 00:00:00.0","ICBN","750","Boiss.","Antalya","Caryophyllales","Asia","B"
"12670","Fabaceae","BGBM",,,"Markus Döring","Plantae","Geyik Daglari, Büyük Geyik Dagi, plateau between central lake and northern exit to Anatolia, 2000m","Astragalus",,"PreservedSpecimen","Magnoliophyta","2000","microcephalus",,"Astragalus microcephalus Willd.","TR","1999-07-21 00:00:00.0","ICBN","751","Willd.","Antalya","Fabales","Asia","B"
"12671","Fabaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, 1900m","Astragalus",,"PreservedSpecimen","Magnoliophyta","1900","amoenus",,"Astragalus amoenus Fenzl","TR","1999-07-23 00:00:00.0","ICBN","752","Fenzl","Karaman","Fabales","Asia","B"
"12672","Fabaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, 1900m","Astragalus",,"PreservedSpecimen","Magnoliophyta","1900","gummifer",,"Astragalus gummifer Lab.","TR","1999-07-23 00:00:00.0","ICBN","753","Lab.","Karaman","Fabales","Asia","B"
"12673","Lamiaceae","BGBM","micranthum",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","2280","globosum",,"Marrubium globosum subsp. micranthum (Boiss. & Heldr.) P.H.Davis","TR","1999-07-23 00:00:00.0","ICBN","754","(Boiss. & Heldr.) P.H.Davis","Karaman","Lamiales","Asia","B"
"12674","Liliaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Asphodeline",,"PreservedSpecimen","Magnoliophyta","2280","taurica",,"Asphodeline taurica (Pall.) Kunth","TR","1999-07-23 00:00:00.0","ICBN","755","(Pall.) Kunth","Karaman","Liliales","Asia","B"
"12675","Asteraceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Leontodon","Variety","PreservedSpecimen","Magnoliophyta","2280","oxylepis",,"Leontodon oxylepis var. oxylepis","TR","1999-07-23 00:00:00.0","ICBN","756",,"Karaman","Asterales","Asia","B"
"12676","Fabaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Ononis","Variety","PreservedSpecimen","Magnoliophyta","2280","adenotricha",,"Ononis adenotricha var. adenotricha","TR","1999-07-23 00:00:00.0","ICBN","757",,"Karaman","Fabales","Asia","B"
"12677","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Ranunculus","Variety","PreservedSpecimen","Magnoliophyta","2280","demissus",,"Ranunculus demissus var. major Boiss.","TR","1999-07-23 00:00:00.0","ICBN","758","Boiss.","Karaman","Ranunculales","Asia","B"
"12678","Scrophulariaceae","BGBM","isaurica",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Veronica","Subspecies","PreservedSpecimen","Magnoliophyta","2280","cuneifolia",,"Veronica cuneifolia subsp. isaurica P.H.Davis","TR","1999-07-23 00:00:00.0","ICBN","759","P.H.Davis","Karaman","Scrophulariales","Asia","B"
"12679","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, summit region of Altinsivrisi, 2200m. N37°03 26, O28°48 85","Prometheum",,"PreservedSpecimen","Magnoliophyta","2200","serpentinicum",,"Prometheum serpentinicum (Werderm.) t´Hart","TR","1999-06-20 00:00:00.0","ICBN","76","(Werderm.) t´Hart","Mugla","Rosales","Asia","B"
"12680","Rubiaceae","BGBM","elatius",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2280","incanum",,"Galium incanum subsp. elatius (Boiss.) Ehrend.","TR","1999-07-23 00:00:00.0","ICBN","760","(Boiss.) Ehrend.","Karaman","Rubiales","Asia","B"
"12681","Lamiaceae","BGBM","pinnatifida",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Scutellaria","Subspecies","PreservedSpecimen","Magnoliophyta","2280","orientalis",,"Scutellaria orientalis subsp. pinnatifida J.R.Edm.","TR","1999-07-23 00:00:00.0","ICBN","761","J.R.Edm.","Karaman","Lamiales","Asia","B"
"12682","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","2280","erythrosepala",,"Minuartia erythrosepala var. erythrosepala","TR","1999-07-23 00:00:00.0","ICBN","762",,"Karaman","Caryophyllales","Asia","B"
"12683","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Brassica",,"PreservedSpecimen","Magnoliophyta","2280","elongata",,"Brassica elongata Ehrh.","TR","1999-07-23 00:00:00.0","ICBN","763","Ehrh.","Karaman","Capparales","Asia","B"
"12684","Asteraceae","BGBM","anatolica",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Anthemis","Subspecies","PreservedSpecimen","Magnoliophyta","2280","cf. cretica",,"Anthemis cf. cretica subsp. anatolica (Boiss.) Grierson","TR","1999-07-23 00:00:00.0","ICBN","764a","(Boiss.) Grierson","Karaman","Asterales","Asia","B"
"12685","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2280","incanum",,"Galium incanum subsp. centrale Ehrend.","TR","1999-07-23 00:00:00.0","ICBN","764b","Ehrend.","Karaman","Rubiales","Asia","B"
"12686","Lamiaceae","BGBM","citrina",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Stachys","Subspecies","PreservedSpecimen","Magnoliophyta","2280","citrina",,"Stachys citrina subsp. citrina","TR","1999-07-23 00:00:00.0","ICBN","765",,"Karaman","Lamiales","Asia","B"
"12687","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Galium",,"PreservedSpecimen","Magnoliophyta","2280","cf. incanum",,"Galium cf. incanum Sm.","TR","1999-07-23 00:00:00.0","ICBN","766","Sm.","Karaman","Rubiales","Asia","B"
"12688","Rubiaceae","BGBM","centrale",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","2280","incanum",,"Galium incanum subsp. centrale Ehrend.","TR","1999-07-23 00:00:00.0","ICBN","767a","Ehrend.","Karaman","Rubiales","Asia","B"
"12689","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Thymus",,"PreservedSpecimen","Magnoliophyta","2280","cherlerioides",,"Thymus cherlerioides Vis.","TR","1999-07-23 00:00:00.0","ICBN","767b","Vis.","Karaman","Lamiales","Asia","B"
"12690","Asteraceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Tanacetum",,"PreservedSpecimen","Magnoliophyta","2280","armenum",,"Tanacetum armenum (DC.) Sch.Bip.","TR","1999-07-23 00:00:00.0","ICBN","768","(DC.) Sch.Bip.","Karaman","Asterales","Asia","B"
"12691","Linaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Linum",,"PreservedSpecimen","Magnoliophyta","2280","obtusatum",,"Linum obtusatum (Boiss.) Stapf","TR","1999-07-23 00:00:00.0","ICBN","769","(Boiss.) Stapf","Karaman","Linales","Asia","B"
"12692","Linaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Linum",,"PreservedSpecimen","Magnoliophyta","2050","obtusatum",,"Linum obtusatum (Boiss.) Stapf","TR","1999-07-23 00:00:00.0","ICBN","769x76","(Boiss.) Stapf","Karaman","Linales","Asia","B"
"12693","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, summit region of Altinsivrisi, 2200m. N37°03 26, O28°48 85","Paronychia",,"PreservedSpecimen","Magnoliophyta","2200","chionaea",,"Paronychia chionaea Boiss.","TR","1999-06-20 00:00:00.0","ICBN","77","Boiss.","Mugla","Caryophyllales","Asia","B"
"12694","Thymelaeaceae","BGBM","oleoides",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Daphne","Subspecies","PreservedSpecimen","Magnoliophyta","2280","oleoides",,"Daphne oleoides subsp. oleoides","TR","1999-07-23 00:00:00.0","ICBN","770",,"Karaman","Myrtales","Asia","B"
"12695","Brassicaceae","BGBM","brevifolia",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Arabis","Subspecies","PreservedSpecimen","Magnoliophyta","2280","alpina",,"Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","TR","1999-07-23 00:00:00.0","ICBN","771","(DC.) Greuter & Burdet","Karaman","Capparales","Asia","B"
"12696","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Thymus",,"PreservedSpecimen","Magnoliophyta","2280","cherlerioides",,"Thymus cherlerioides Vis.","TR","1999-07-23 00:00:00.0","ICBN","772","Vis.","Karaman","Lamiales","Asia","B"
"12697","Liliaceae","BGBM","tauricum",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Allium","Variety","PreservedSpecimen","Magnoliophyta","2280","flavum",,"Allium flavum var. tauricum","TR","1999-07-23 00:00:00.0","ICBN","773",,"Karaman","Liliales","Asia","B"
"12698","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Stachys",,"PreservedSpecimen","Magnoliophyta","2280","lavandulifolia",,"Stachys lavandulifolia Vahl","TR","1999-07-23 00:00:00.0","ICBN","774","Vahl","Karaman","Lamiales","Asia","B"
"12699","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Brassica",,"PreservedSpecimen","Magnoliophyta","2280","elongata",,"Brassica elongata Ehrh.","TR","1999-07-23 00:00:00.0","ICBN","775","Ehrh.","Karaman","Capparales","Asia","B"
"12700","Fabaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2280m","Astragalus",,"PreservedSpecimen","Magnoliophyta","2280","chrysochlorus",,"Astragalus chrysochlorus Boiss. & Kotschy","TR","1999-07-23 00:00:00.0","ICBN","776","Boiss. & Kotschy","Karaman","Fabales","Asia","B"
"12701","Fabaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Astragalus",,"PreservedSpecimen","Magnoliophyta","2050","chrysochlorus",,"Astragalus chrysochlorus Boiss. & Kotschy","TR","1999-07-23 00:00:00.0","ICBN","776x76","Boiss. & Kotschy","Karaman","Fabales","Asia","B"
"12713","Poaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Stipa",,"PreservedSpecimen","Magnoliophyta","2050","holosericea",,"Stipa holosericea Trin.","TR","1999-07-23 00:00:00.0","ICBN","784","Trin.","Karaman","Cyperales","Asia","B"
"12719","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Cerastium",,"PreservedSpecimen","Magnoliophyta","2050","dichotomum",,"Cerastium dichotomum L.","TR","1999-07-23 00:00:00.0","ICBN","789","L.","Karaman","Caryophyllales","Asia","B"
"12720","Campanulaceae","BGBM","lyrata",,"Markus Döring","Plantae","Sandras Dagi above Agla, eastern slope of Altinsivrisi, 1900m","Campanula","Subspecies","PreservedSpecimen","Magnoliophyta","1900","lyrata",,"Campanula lyrata subsp. lyrata","TR","1999-06-20 00:00:00.0","ICBN","79",,"Mugla","Campanulales","Asia","B"
"12721","Apiaceae","BGBM","lithophila",,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2100m","Pimpinella","Subspecies","PreservedSpecimen","Magnoliophyta","2100","tragium",,"Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin","TR","1999-07-23 00:00:00.0","ICBN","790","(I. Schischk.) Tutin","Karaman","Apiales","Asia","B"
"12722","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Arenaria",,"PreservedSpecimen","Magnoliophyta","2050","serpyllifolia",,"Arenaria serpyllifolia L.","TR","1999-07-23 00:00:00.0","ICBN","791","L.","Karaman","Caryophyllales","Asia","B"
"12723","Poaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2100m","Poa",,"PreservedSpecimen","Magnoliophyta","2100","bulbosa agg.",,"Poa bulbosa agg. L.","TR","1999-07-23 00:00:00.0","ICBN","792","L.","Karaman","Cyperales","Asia","B"
"12724","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2100m","Dianthus",,"PreservedSpecimen","Magnoliophyta","2100","anatolicus",,"Dianthus anatolicus Boiss.","TR","1999-07-23 00:00:00.0","ICBN","793","Boiss.","Karaman","Caryophyllales","Asia","B"
"12725","Asteraceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2100m","Achillea",,"PreservedSpecimen","Magnoliophyta","2100","falcata",,"Achillea falcata L.","TR","1999-07-23 00:00:00.0","ICBN","794","L.","Karaman","Asterales","Asia","B"
"12726","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Gypsophila",,"PreservedSpecimen","Magnoliophyta","2050","laricina",,"Gypsophila laricina Schreb.","TR","1999-07-23 00:00:00.0","ICBN","795","Schreb.","Karaman","Caryophyllales","Asia","B"
"12727","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2100m","Galium",,"PreservedSpecimen","Magnoliophyta","2100","cf. incanum",,"Galium cf. incanum Sm.","TR","1999-07-23 00:00:00.0","ICBN","796","Sm.","Karaman","Rubiales","Asia","B"
"12728","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Oyuklu Dagi N of Ermenek, ascent to summit plateau, 2050m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","2050","anatolica",,"Minuartia anatolica var. anatolica","TR","1999-07-23 00:00:00.0","ICBN","797",,"Karaman","Caryophyllales","Asia","B"
"12729","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, around tarn Karagöl, 2650m","Inula","Variety","PreservedSpecimen","Magnoliophyta","2650","acaulis",,"Inula acaulis var. acaulis","TR","1999-07-26 00:00:00.0","ICBN","798",,"Nigde","Asterales","Asia","B"
"12730","Gentianaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, around tarn Karagöl, 2650m","Gentiana",,"PreservedSpecimen","Magnoliophyta","2650","boissieri",,"Gentiana boissieri Boiss.","TR","1999-07-26 00:00:00.0","ICBN","799","Boiss.","Nigde","Gentianales","Asia","B"
"12731","Gentianaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Gentiana",,"PreservedSpecimen","Magnoliophyta","2700","boissieri",,"Gentiana boissieri Boiss.","TR","1999-07-28 00:00:00.0","ICBN","799x86","Boiss.","Nigde","Gentianales","Asia","B"
"12732","Onagraceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, 740m","Epilobium",,"PreservedSpecimen","Magnoliophyta","740","hirsutum",,"Epilobium hirsutum L.","TR","1999-06-19 00:00:00.0","ICBN","8","L.","Mugla","Myrtales","Asia","B"
"12733","Campanulaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, eastern slope of Altinsivrisi, 1900m","Campanula","Variety","PreservedSpecimen","Magnoliophyta","1900","stricta",,"Campanula stricta var. libanotica (A. DC.) Boiss.","TR","1999-06-20 00:00:00.0","ICBN","80","(A. DC.) Boiss.","Mugla","Campanulales","Asia","B"
"12734","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m","Sesleria",,"PreservedSpecimen","Magnoliophyta","2675","phleoides",,"Sesleria phleoides Steven ex R.Roem. & Schultes","TR","1999-07-26 00:00:00.0","ICBN","800","Steven ex R.Roem. & Schultes","Nigde","Cyperales","Asia","B"
"12735","Boraginaceae","BGBM","alpestris",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m","Myosotis","Subspecies","PreservedSpecimen","Magnoliophyta","2675","alpestris",,"Myosotis alpestris subsp. alpestris","TR","1999-07-26 00:00:00.0","ICBN","801",,"Nigde","Lamiales","Asia","B"
"12736","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m","Cerastium",,"PreservedSpecimen","Magnoliophyta","2675","gnaphalodes",,"Cerastium gnaphalodes Fenzl","TR","1999-07-26 00:00:00.0","ICBN","802","Fenzl","Nigde","Caryophyllales","Asia","B"
"12737","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Cerastium",,"PreservedSpecimen","Magnoliophyta","2900","gnaphalodes",,"Cerastium gnaphalodes Fenzl","TR","1999-07-27 00:00:00.0","ICBN","802x80","Fenzl","Nigde","Caryophyllales","Asia","B"
