"ID","NOMENCLATURAL_CODE","LOCALITY","SCIENTIFIC_NAME","COLLECTOR","ORDER","CATALOG_NUMBER","GENUS","EARLIEST_DATE_COLLECTED","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","INSTITUTION_CODE","PHYLUM","DECIMAL_LATITUDE","IDENTIFIED_BY","CLASS","COLLECTION_CODE","SPECIFIC_EPITHET","DECIMAL_LONGITUDE"
"6993","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Campanula stricta var. stricta","Markus Döring","Campanulales","448","Campanula","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","stricta","30.33700"
"6994","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Nepeta nuda subsp. albiflora (Boiss.) Gams","Markus Döring","Lamiales","449","Nepeta","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","albiflora","Lamiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","nuda","30.33700"
"6995","ICBN","Sandras Dagi above Agla, Çiçekbaba Tepesi, 1780m","Ornithogalum alpigenum Stapf","Markus Döring","Liliales","45","Ornithogalum","1999-06-19 00:00:00.0","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Mugla","1780","BGBM","Magnoliophyta","37.07000","Markus Döring",,"B","alpigenum","28.80000"
"6996","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Tragopogon olympicus Boiss.","Markus Döring","Asterales","450","Tragopogon","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","olympicus","30.33700"
"6997","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Scorzonera cana var. cana","Markus Döring","Asterales","451","Scorzonera","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cana","30.33700"
"6998","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Satureja cuneifolia Ten.","Markus Döring","Lamiales","452","Satureja","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cuneifolia","30.33700"
"6999","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Satureja graveolens (M.Bieb.) Caruel","Markus Döring","Lamiales","453","Satureja","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","graveolens","30.33700"
"7000","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Astragalus microrchis Barbey","Markus Döring","Fabales","454","Astragalus","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","microrchis","30.33700"
"7001","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Herniaria incana Lam.","Markus Döring","Caryophyllales","455","Herniaria","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","incana","30.33700"
"7002","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Paronychia chionaea Boiss.","Markus Döring","Caryophyllales","456","Paronychia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","chionaea","30.33700"
"7003","ICBN","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m","Cerastium dichotomum L.","Markus Döring","Caryophyllales","457","Cerastium","1999-07-10 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2490","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","dichotomum","30.33700"
"7004","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Taraxacum cf. serotinum (Waldst. & Kit.) Poir.","Markus Döring","Asterales","458","Taraxacum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cf. serotinum","30.33700"
"7005","ICBN","Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m","Minuartia erythrosepala var. erythrosepala","Markus Döring","Caryophyllales","459","Minuartia","1999-07-10 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2500","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","erythrosepala","30.33700"
"7006","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Minuartia erythrosepala var. erythrosepala","Markus Döring","Caryophyllales","459x45","Minuartia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","erythrosepala","30.33700"
"7007","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Festuca valesiaca Schleicher ex Gaudin","Markus Döring","Cyperales","460","Festuca","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","valesiaca","30.33700"
"7008","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Bromus tomentellus subsp. tomentellus","Markus Döring","Cyperales","461","Bromus","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","tomentellus","Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","tomentellus","30.33700"
"7009","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Bromus tomentellus subsp. tomentellus","Markus Döring","Cyperales","461x46","Bromus","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","tomentellus","Poaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","tomentellus","30.33700"
"7010","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Koeleria macrantha (Ledeb.) Schult.","Markus Döring","Cyperales","462","Koeleria","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","macrantha","30.33700"
"7011","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Koeleria macrantha (Ledeb.) Schult.","Markus Döring","Cyperales","462x46","Koeleria","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","macrantha","30.33700"
"7012","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Poa bulbosa agg. L.","Markus Döring","Cyperales","463","Poa","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","bulbosa agg.","30.33700"
"7013","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Alyssum strigosum subsp. strigosum","Markus Döring","Capparales","464a","Alyssum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","strigosum","Brassicaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","strigosum","30.33700"
"7014","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Alyssum alyssoides (L.) L.","Markus Döring","Capparales","464b","Alyssum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","alyssoides","30.33700"
"7015","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Onosma cinerea Schreb.","Markus Döring","Lamiales","465","Onosma","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Boraginaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cinerea","30.33700"
"7016","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Alyssum pateri subsp. pateri","Markus Döring","Capparales","466","Alyssum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","pateri","Brassicaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","pateri","30.33700"
"7017","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Erysimum pallidum Boiss.","Markus Döring","Capparales","467","Erysimum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","pallidum","30.33700"
"7018","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Phlomis armeniaca Willd.","Markus Döring","Lamiales","468","Phlomis","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","armeniaca","30.33700"
"7019","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Salvia argentea L.","Markus Döring","Lamiales","469","Salvia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","argentea","30.33700"
"7020","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Silene rhynchocarpa Boiss.","Markus Döring","Caryophyllales","469x44","Silene","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","rhynchocarpa","30.33700"
"7021","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Silene caryophylloides subsp. echinus (Boiss. & Heldr.) Coode & Cullen","Markus Döring","Caryophyllales","469x45","Silene","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","echinus","Caryophyllaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","caryophylloides","30.33700"
"7022","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Helichrysum plicatum subsp. isauricum Parolly","Markus Döring","Asterales","470","Helichrysum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","isauricum","Asteraceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","plicatum","30.33700"
"7023","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Thlaspi papillosum Boiss.","Markus Döring","Capparales","471","Thlaspi","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","papillosum","30.33700"
"7024","ICBN","Beydaglari, Bakirli Dagi above SaklikentSakklikent, 1950m","Orobanche fuliginosa Jord.","Markus Döring","Scrophulariales","472","Orobanche","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Orobanchaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","fuliginosa","30.33700"
"7025","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Salvia pisidica Benth.","Markus Döring","Lamiales","473","Salvia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","pisidica","30.33700"
"7026","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m","Elytrigia spec.","Markus Döring","Cyperales","474","Elytrigia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","spec.","30.33700"
"7027","ICBN","Beydaglari, Bakirli Dagi above Saklikent, road leading to the observatory, 2300m","Secale anatolicum Boiss.","Markus Döring","Cyperales","475a","Secale","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","anatolicum","30.33700"
"7028","ICBN","Beydaglari, Bakirli Dagi above Saklikent, road leading to the observatory, 2300m","Anthoxanthum spec.","Markus Döring","Cyperales","475b","Anthoxanthum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","spec.","30.33700"
"7029","ICBN","Beydaglari, Bakirli Dagi above Saklikent, road leading to the observatory, 2300m","Elytrigia divaricata (Boiss. & Balansa) Nevski","Markus Döring","Cyperales","475c","Elytrigia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","divaricata","30.33700"
"7030","ICBN","Beydaglari, Bakirli Dagi above Saklikent, road leading to the observatory, 2300m","Elytrigia divaricata (Boiss. & Balansa) Nevski","Markus Döring","Cyperales","476","Elytrigia","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","divaricata","30.33700"
"7031","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Tragopogon olympicus Boiss.","Markus Döring","Asterales","477","Tragopogon","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","olympicus","30.33700"
"7032","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Noaea mucronata subsp. mucronata","Markus Döring","Caryophyllales","478","Noaea","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","mucronata","Chenopodiaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","mucronata","30.33700"
"7033","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Saponaria pumilio Boiss.","Markus Döring","Caryophyllales","479","Saponaria","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","pumilio","30.33700"
"7034","ICBN","Sandras Dagi above Agla, Çiçekbaba Tepesi, 2000m","noch unbestimmt !!!","Markus Döring",,"48","noch unbestimmt !!!","1999-06-19 00:00:00.0","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Mugla","2000","BGBM",,"37.07000","Markus Döring",,"B",,"28.80000"
"7035","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Allium cf. scorodoprasum subsp. rotundum (L.) Stearn","Markus Döring","Liliales","480","Allium","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","rotundum","Liliaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cf. scorodoprasum","30.33700"
"7036","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m","Thesium procumbens C.A.Meyer","Markus Döring","Santalales","481","Thesium","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Santalaceae","TR","Plantae","Antalya","2200","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","procumbens","30.33700"
"7037","ICBN","Beydaglari, Bakirli Dagi above SaklikentSakklikent, 1900m","Ziziphora clinopodioides Lam.","Markus Döring","Lamiales","482","Ziziphora","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","1900","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","clinopodioides","30.33700"
"7038","ICBN","Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m","Thymus sipyleus var. davisianus Ronniger","Markus Döring","Lamiales","483","Thymus","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","sipyleus","Lamiaceae","TR","Plantae","Antalya","2400","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","sipyleus","30.33700"
"7039","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Galium verum subsp. glabrescens Ehrend.","Markus Döring","Rubiales","484","Galium","1999-07-12 00:00:00.0","Asia","PreservedSpecimen","glabrescens","Rubiaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","verum","30.33700"
"7040","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Taraxacum spec.","Markus Döring","Asterales","485","Taraxacum","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","spec.","30.33700"
"7041","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Tragopogon cf. olympicus Boiss.","Markus Döring","Asterales","486","Tragopogon","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","cf. olympicus","30.33700"
"7042","ICBN","Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m","Lotus alpinus (DC.) Ramond","Markus Döring","Fabales","487","Lotus","1999-07-12 00:00:00.0","Asia","PreservedSpecimen",,"Fabaceae","TR","Plantae","Antalya","1950","BGBM","Magnoliophyta","36.82400","Markus Döring",,"B","alpinus","30.33700"
