Locality	CollectionCode	DecimalLongitude	ScientificName	MinimumElevationInMeters	GUID	Kingdom	InstitutionCode	BasisOfRecord	Class	Country	StateProvince	CatalogNumber	Genus	SpecificEpithet	Order	DecimalLatitude	Family	InfraspecificEpithet	NomenclaturalCode	Phylum	Continent	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Thymus brachychilus Jalas	2675	e03dcd3b-8a05-49aa-860d-6853be08840a-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	804	Thymus	brachychilus	Lamiales	37.40400	Lamiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Erigeron cilicicus Boiss. ex Vierh.	2675	3f7926fe-8fe3-4de0-874b-f4f258e624ae-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	805	Erigeron	cilicicus	Asterales	37.40400	Asteraceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Galium incanum subsp. centrale Ehrend.	2675	d4dadf5f-ca8e-40df-a6bc-0956ad040aca-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	806	Galium	incanum	Rubiales	37.40400	Rubiaceae	centrale	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Aurinia rupestris subsp. cyclocarpa	2675	c5ddd7f0-eee8-4f65-b004-26e671da5608-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	807	Aurinia	rupestris	Capparales	37.40400	Brassicaceae	cyclocarpa	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Bromus tomentellus subsp. tomentellus	2675	4949a10c-4317-40da-bc75-1472f31b7a4d-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	808	Bromus	tomentellus	Cyperales	37.40400	Poaceae	tomentellus	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Ranunculus demissus var. major Boiss.	2675	358c50ee-d367-4b7d-8302-e01de6060912-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	809	Ranunculus	demissus	Ranunculales	37.40400	Ranunculaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, eastern slope of Altinsivrisi, 1900m	B	28.80000	Centaurea drabifolia subsp. cappadocica (DC.) Wagnitz	1900	0c3c3766-74e9-4cda-889b-fc2530dcd7bb-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	81	Centaurea	drabifolia	Asterales	37.07000	Asteraceae	cappadocica	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Poa alpina subsp. fallax F.Herm.	2675	eebf8a77-af8b-42c3-b5d4-874f626d403f-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	810	Poa	alpina	Cyperales	37.40400	Poaceae	fallax	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Festuca pinifolia var. pinifolia	2675	a1588ae5-3346-4dcc-abab-d6e71496a384-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	811	Festuca	pinifolia	Cyperales	37.40400	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Sedum tenellum M.Bieb.	2675	6af7a09d-0735-4e59-a9a7-80e81e09d001-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	812	Sedum	tenellum	Rosales	37.40400	Crassulaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Acantholimon lycaonicum Boiss. & Heldr.	2675	dc93f12e-e899-4fe3-8139-e91cbc606217-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	813	Acantholimon	lycaonicum	Plumbaginales	37.40400	Plumbaginaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Silene olympica Boiss.	2675	e6b2b1c8-e270-4613-a8a4-2bb0b1ff1f7c-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	814	Silene	olympica	Caryophyllales	37.40400	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Silene olympica Boiss.	2900	6dce0b84-b016-4c95-9ad3-618564533bff-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	814x80	Silene	olympica	Caryophyllales	37.39700	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Silene odontopetala Fenzl	2675	84883ba3-3b3f-441f-81ab-384064d06339-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	815	Silene	odontopetala	Caryophyllales	37.40400	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Pedicularis cadmea Boiss.	2690	7aae6bff-e635-4ff7-8e3a-9b1b2c893897-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	816	Pedicularis	cadmea	Scrophulariales	37.40400	Scrophulariaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Pedicularis comosa var. sibthorpii (Boiss.) Boiss.	2900	2f278d8e-11ea-41b3-a467-13f11f527e0d-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	816x80	Pedicularis	comosa	Scrophulariales	37.39700	Scrophulariaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Euphorbia herniariifolia var. glaberrima Hal.	2690	2109c28c-0bbc-4e81-80be-6786fa0ee871-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	817	Euphorbia	herniariifolia	Euphorbiales	37.40400	Euphorbiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Asyneuma limonifolium subsp. pestalozzae (Boiss.) Damboldt	2690	ea9b7920-03d0-4e80-a3d8-88335e00cd41-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	818	Asyneuma	limonifolium	Campanulales	37.40400	Campanulaceae	pestalozzae	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Silene nuncupanda Coode & Cullen	2690	60f28ad7-455f-41b6-bc2a-a3016f6d7d04-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	819	Silene	nuncupanda	Caryophyllales	37.40400	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m	B	34.55800	Silene nuncupanda Coode & Cullen	2900	7974a8e3-230c-4fe5-b51c-658868d24899-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	819x84	Silene	nuncupanda	Caryophyllales	37.40400	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, summit region of Altinsivrisi, 2150m	B	28.80000	Centaurea reuterana var. reuterana	2150	c07149fa-b83e-48ee-be91-811043120384-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	82	Centaurea	reuterana	Asterales	37.07000	Asteraceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Festuca elwendiana Markgr.-Dann.	2690	a6ba2b60-7d3d-489e-aa51-4c891313b679-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	820	Festuca	elwendiana	Cyperales	37.40400	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Festuca pinifolia var. pinifolia	2750	b7208a10-bc2e-46a7-8355-5338f2750d14-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	820x79	Festuca	pinifolia	Cyperales	37.40400	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Taraxacum crepidiforme subsp. crepidiforme	2750	9b02e1cb-4f8c-4ab2-b1c6-b49970172837-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	821	Taraxacum	crepidiforme	Asterales	37.40400	Asteraceae	crepidiforme	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Heracleum humile Sm.	2750	a53aea43-db58-472a-bc37-f771d4cd751b-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	822	Heracleum	humile	Apiales	37.40400	Apiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Lamium garganicum subsp. reniforme (Benth.) R.B.Mill	2750	6f975aef-72ac-433a-b45c-de0f727ff7f9-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	823	Lamium	garganicum	Lamiales	37.40400	Lamiaceae	reniforme	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Scrophularia rimarum Bornm.	2750	ffeb732e-4d81-48f3-a1c5-d68ffb2ec5b4-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	824	Scrophularia	rimarum	Scrophulariales	37.40400	Scrophulariaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Arenaria balansae Boiss.	2750	831484dd-0bdf-49e5-855f-88a5a0960b78-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	825	Arenaria	balansae	Caryophyllales	37.40400	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Vavilovia formosa (Stev.) Fed.	2750	c3e81be6-ea05-4677-8167-46bef38c2605-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	826	Vavilovia	formosa	Fabales	37.40400	Fabaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Prenanthes glareosa (Schott & Kotschy ex Boiss.) C.Jeffrey	2750	efc24bc6-19bb-44d4-b5d0-8408339edc36-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	827	Prenanthes	glareosa	Asterales	37.40400	Asteraceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Poa bulbosa agg. L.	2750	04b0f282-57c5-4229-9a96-04ce664dd42c-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	828	Poa	bulbosa agg.	Cyperales	37.40400	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2690m	B	34.55800	Alyssum argyrophyllum Schott & Kotschy	2690	f98956f8-bf98-48c7-b1f0-2b8a8ce02f0d-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	829	Alyssum	argyrophyllum	Capparales	37.40400	Brassicaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m	B	28.80000	Gagea uliginosa Siehe & Pascher	2150	ce9a5e0e-8084-481f-80bd-d338eb6b1c5a-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	83	Gagea	uliginosa	Liliales	37.07000	Liliaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Poa alpina subsp. fallax F.Herm.	2750	282a2fc1-dfa8-44f5-a99f-4e9a2bdfeab2-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	830	Poa	alpina	Cyperales	37.40400	Poaceae	fallax	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Poa alpina subsp. fallax F.Herm.	2750	b959e0c1-1d2d-4e57-8f49-ffa3287ba110-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	831	Poa	alpina	Cyperales	37.40400	Poaceae	fallax	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Ajuga chamaepitys subsp. glareosa P.H. Davis	2750	2a4bf701-eaf6-46b1-b5bc-ff8b975533aa-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	832	Ajuga	chamaepitys	Lamiales	37.40400	Lamiaceae	glareosa	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Nepeta cilicia Boiss & Heldr.	2750	a2572332-17f7-4490-915b-ba21e6054bd6-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	833	Nepeta	cilicia	Lamiales	37.40400	Lamiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Asperula stricta subsp. stricta	2750	a8f70687-4e52-4453-9016-fcb7d558e744-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	834	Asperula	stricta	Rubiales	37.40400	Rubiaceae	stricta	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2750m	B	34.55800	Nepeta cilicia Boiss & Heldr.	2750	d0572c61-cd6d-45cb-b11c-6ad711c41fb5-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	835	Nepeta	cilicia	Lamiales	37.40400	Lamiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, scree slope S of tarn Karagöl, 2675m	B	34.55800	Oxyria digyna (L.) Hill	2675	399b637e-9481-4b3e-99da-c2f5cc64d068-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	836	Oxyria	digyna	Polygonales	37.40400	Polygonaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Erodium cedrorum subsp. salmoneum (P.H. Davis & Roberts) P.H. Davis	2620	52a9a7ab-0a26-4df2-b5bb-32e609cf5153-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	837	Erodium	cedrorum	Geraniales	37.40000	Geraniaceae	salmoneum	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Stachys lavandulifolia Vahl	2620	9cda96d3-500f-490e-986e-5605775949ba-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	838	Stachys	lavandulifolia	Lamiales	37.40000	Lamiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Hypericum kotschyanum Boiss.	2620	24eac160-542d-4022-942a-f0dc4ea61833-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	839	Hypericum	kotschyanum	Malpighiales	37.40000	Hypericaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2360m	B	34.56800	Hypericum kotschyanum Boiss.	2360	2221a9fc-9ece-4a66-8686-e8410dd0c5ef-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	839x91	Hypericum	kotschyanum	Malpighiales	37.42000	Hypericaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m	B	28.80000	Orobanche oxyloba (Reut.) Beck	2150	2d4ef72f-b004-4922-8b09-693366bdaf1a-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	84	Orobanche	oxyloba	Scrophulariales	37.07000	Orobanchaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Aubrieta pinardii Boiss.	2620	cbf76f3a-ec50-4330-b816-35429448970d-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	840	Aubrieta	pinardii	Capparales	37.40000	Brassicaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Crepis willdenowii Czerep.	2620	b841512f-e7d3-4542-a18d-6da2f9060d4c-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	841	Crepis	willdenowii	Asterales	37.40000	Asteraceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above MeydanN 37°24?32?? O 34°33?70??, 2620m	B	34.57000	Kobresia humilis (C.A.Meyer ex Trautv.) Sergievsk.	2620	6bc84b1b-11a3-455e-b156-183a2f077226-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	842	Kobresia	humilis	Cyperales	37.40000	Cyperaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Kobresia humilis (C.A.Meyer ex Trautv.) Sergievsk.	2900	c3187ba0-bd74-4afa-8918-27a5a00ebbed-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	843	Kobresia	humilis	Cyperales	37.39700	Cyperaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Sesleria phleoides Steven ex R.Roem. & Schultes	2900	94a4c588-0bf1-4a2e-8674-e06777ce5ab0-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	844	Sesleria	phleoides	Cyperales	37.39700	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m	B	34.55800	Sesleria phleoides Steven ex R.Roem. & Schultes	2900	3973c541-28bc-4c7e-8ae0-0cedbae40453-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	844x84	Sesleria	phleoides	Cyperales	37.40400	Poaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Carex tristis M.Bieb.	2900	8362885e-a6f8-4d37-9430-8e3ccdba31a4-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	845	Carex	tristis	Cyperales	37.39700	Cyperaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Bromus tomentellus subsp. tomentellus	2900	3bd8b046-a42f-4047-bac5-3e5afa5e8353-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	846a	Bromus	tomentellus	Cyperales	37.39700	Poaceae	tomentellus	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Carex tristis M.Bieb.	2900	5d9bbdbe-fdf7-4bfd-9134-4305c7e5ba49-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	846b	Carex	tristis	Cyperales	37.39700	Cyperaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Poa alpina subsp. fallax F.Herm.	2900	0a324eb5-128e-433d-97e2-129e3ee241ee-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	847	Poa	alpina	Cyperales	37.39700	Poaceae	fallax	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m	B	34.58400	Poa alpina subsp. fallax F.Herm.	2880	a4d3f828-4369-4aa6-a1b6-7056cd254ab3-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	847x83	Poa	alpina	Cyperales	37.39700	Poaceae	fallax	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Dianthus brevicaulis subsp. brevicaulis	2900	9527ce5f-5b7a-465a-bf3d-f3feace8b8ab-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	848	Dianthus	brevicaulis	Caryophyllales	37.39700	Caryophyllaceae	brevicaulis	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Anthyllis vulneraria subsp. pulchella (Vis.) Bornm.	2900	1515583c-ca86-44c9-8f1c-b30b0b7f9382-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	849	Anthyllis	vulneraria	Fabales	37.39700	Fabaceae	pulchella	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Minuartia erythrosepala var. erythrosepala	2900	8f7e200b-c2c3-4dc3-b63f-32494d88145c-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	850	Minuartia	erythrosepala	Caryophyllales	37.39700	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Gentiana boissieri Boiss.	2900	55983066-4937-43df-b2b6-2023692dfa73-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	851	Gentiana	boissieri	Gentianales	37.39700	Gentianaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Euphrasia minima subsp. davisii Yeo	2900	b3882023-1842-4e02-8426-dde8e9b876eb-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	852	Euphrasia	minima	Scrophulariales	37.39700	Scrophulariaceae	davisii	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Silene odontopetala Fenzl	2900	5a4f34bf-ce97-41f4-b138-0d474b690af8-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	853	Silene	odontopetala	Caryophyllales	37.39700	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m	B	34.58400	Asyneuma limonifolium subsp. limonifolium	2930	5335a33b-5849-4bec-bebf-342493423175-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	854	Asyneuma	limonifolium	Campanulales	37.39700	Campanulaceae	limonifolium	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m	B	34.58400	Saxifraga kotschyi Boiss.	2930	2fbb2c3e-6682-4b3c-bb3d-a3f1818d3c3f-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	855	Saxifraga	kotschyi	Rosales	37.39700	Saxifragaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m	B	34.58400	Asyneuma limonifolium subsp. limonifolium	2930	cfa11bbb-5acd-4641-84a2-0c98aefe85b3-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	857	Asyneuma	limonifolium	Campanulales	37.39700	Campanulaceae	limonifolium	ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m	B	34.58400	Silene odontopetala Fenzl	2930	c375b2f0-fb75-43ab-b2c6-7f6b556f84f9-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	858a	Silene	odontopetala	Caryophyllales	37.39700	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m	B	34.58400	Minuartia erythrosepala var. erythrosepala	2930	5f366d0e-bc37-48ca-a0fd-4c889b2a8dd0-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	858b	Minuartia	erythrosepala	Caryophyllales	37.39700	Caryophyllaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Sesleria phleoides Steven ex R.Roem. & Schultes	2900	e807009d-2509-4828-9ded-a084e7b97052-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	859	Sesleria	phleoides	Cyperales	37.39700	Poaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	B	28.80000	Sedum ursi t´Hart	2180	08c0bbd2-578a-4813-88e5-201066afcd7b-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	85a	Sedum	ursi	Rosales	37.07000	Crassulaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	B	28.80000	Muscari tenuiflorum Tausch	2180	f2d1fd5a-f2ad-47a1-83e0-832356ba1e7b-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	85b	Muscari	tenuiflorum	Liliales	37.07000	Liliaceae		ICBN	Magnoliophyta	Asia	
Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	B	28.80000	Salvia caespitosa Benth.	2180	c9ea5e85-f9ab-4292-82d9-1f0dbc626be9-FOO	Plantae	BGBM	PreservedSpecimen		TR	Mugla	86	Salvia	caespitosa	Lamiales	37.07000	Lamiaceae		ICBN	Magnoliophyta	Asia	
d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m	B	34.58400	Scorzonera rigida Aucher	2900	c3b78850-3405-4d02-8e91-dfea96cb64c7-FOO	Plantae	BGBM	PreservedSpecimen		TR	Nigde	860	Scorzonera	rigida	Asterales	37.39700	Asteraceae		ICBN	Magnoliophyta	Asia	
