"GUID","MODIFIED","LINK","SOURCE_ID","NOMENCLATURAL_CODE","SCIENTIFIC_NAME","LOCALITY","ORDER","CATALOG_NUMBER","GENUS","CONTINENT","BASIS_OF_RECORD","INFRASPECIFIC_EPITHET","FAMILY","COUNTRY","KINGDOM","STATE_PROVINCE","MINIMUM_ELEVATION_IN_METERS","PHYLUM","INSTITUTION_CODE","DECIMAL_LATITUDE","CLASS","SPECIFIC_EPITHET","COLLECTION_CODE","DECIMAL_LONGITUDE"
"317182f6-6357-41b5-b3d4-9a097c090fe5-FOO",,"http://localhost:8080/occ/317182f6-6357-41b5-b3d4-9a097c090fe5-FOO","681","ICBN","Centaurea urvillei subsp. urvillei","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Asterales","681","Centaurea","Asia","PreservedSpecimen","urvillei","Asteraceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"urvillei","B","32.14700"
"660ba3ef-7a8e-4c36-9e92-6e4ae5a1e17d-FOO",,"http://localhost:8080/occ/660ba3ef-7a8e-4c36-9e92-6e4ae5a1e17d-FOO","682","ICBN","Astragalus spec.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Fabales","682","Astragalus","Asia","PreservedSpecimen","2","Fabaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"spec.","B","32.14700"
"ed9caf57-5fcf-46ca-a3e8-0a337c15fe21-FOO",,"http://localhost:8080/occ/ed9caf57-5fcf-46ca-a3e8-0a337c15fe21-FOO","683","ICBN","Saponaria pumilio Boiss.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Caryophyllales","683","Saponaria","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"pumilio","B","32.14700"
"070b6a4b-da32-4ded-92b8-e6aba302f0c0-FOO",,"http://localhost:8080/occ/070b6a4b-da32-4ded-92b8-e6aba302f0c0-FOO","684","ICBN","Phlomis armeniaca Willd.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Lamiales","684","Phlomis","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"armeniaca","B","32.14700"
"9e4bcf12-2086-4c4c-9d20-ab5e29e6084a-FOO",,"http://localhost:8080/occ/9e4bcf12-2086-4c4c-9d20-ab5e29e6084a-FOO","685","ICBN","Draba bruniifolia var. nana (Stapf) Schulz","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Capparales","685","Draba","Asia","PreservedSpecimen","heterocoma","Brassicaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"bruniifolia","B","32.14700"
"0e24b5ed-dfcd-4fb3-81b1-4c8e3d36e71b-FOO",,"http://localhost:8080/occ/0e24b5ed-dfcd-4fb3-81b1-4c8e3d36e71b-FOO","686","ICBN","Globularia trichosantha J.C.Fisch. & C.A.Mey.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Scrophulariales","686","Globularia","Asia","PreservedSpecimen",,"Globulariaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"trichosantha","B","32.14700"
"9c14defb-1ac2-4da4-bd73-00cbc85dfb26-FOO",,"http://localhost:8080/occ/9c14defb-1ac2-4da4-bd73-00cbc85dfb26-FOO","687","ICBN","Galium incanum subsp. centrale Ehrend.","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Rubiales","687","Galium","Asia","PreservedSpecimen","centrale","Rubiaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"incanum","B","32.14700"
"ad29ccf8-3306-47ef-bad9-e8fb213578a9-FOO",,"http://localhost:8080/occ/ad29ccf8-3306-47ef-bad9-e8fb213578a9-FOO","688","ICBN","Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Capparales","688","Arabis","Asia","PreservedSpecimen","brevifolia","Brassicaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"alpina","B","32.14700"
"b8ee66cd-cbf9-453f-99bc-748b52fd3f26-FOO",,"http://localhost:8080/occ/b8ee66cd-cbf9-453f-99bc-748b52fd3f26-FOO","689","ICBN","Bunium microcarpum subsp. microcarpum","Geyik Daglari, Akdagi, cirque system at northern foothill, 2100m","Apiales","689","Bunium","Asia","PreservedSpecimen","microcarpum","Apiaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"microcarpum","B","32.14700"
"58ce1031-0ef1-4b08-b0c1-5669dc6e3b3e-FOO",,"http://localhost:8080/occ/58ce1031-0ef1-4b08-b0c1-5669dc6e3b3e-FOO","69","ICBN","Cytisopsis pseudocytisus subsp. reeseana (Guyot) Lassen","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m","Fabales","69","Cytisopsis","Asia","PreservedSpecimen","reeseana","Fabaceae","TR","Plantae","Mugla","2120","Magnoliophyta","BGBM","37.07000",,"pseudocytisus","B","28.80000"
"fd3a7250-9ca7-4a53-9b2f-2663f541391e-FOO",,"http://localhost:8080/occ/fd3a7250-9ca7-4a53-9b2f-2663f541391e-FOO","690","ICBN","Hieracium filiferum Tausch","Geyik Daglari, Akdagi, northern foothill, 2100m","Asterales","690","Hieracium","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"filiferum","B","32.14700"
"9945ec02-5b68-430c-bd2a-55806427df01-FOO",,"http://localhost:8080/occ/9945ec02-5b68-430c-bd2a-55806427df01-FOO","691","ICBN","Poa bulbosa agg. L.","Geyik Daglari, Akdagi, northern foothill, 2100m","Cyperales","691","Poa","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"bulbosa agg.","B","32.14700"
"cbe67822-3493-47f4-8156-9ff22e93db5f-FOO",,"http://localhost:8080/occ/cbe67822-3493-47f4-8156-9ff22e93db5f-FOO","692","ICBN","Eremopoa persica (Trin.) Roshev.","Geyik Daglari, Akdagi, northern foothill, 2100m","Cyperales","692","Eremopoa","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"persica","B","32.14700"
"1dcbc49c-bdfa-4bd2-a478-94def38b65ae-FOO",,"http://localhost:8080/occ/1dcbc49c-bdfa-4bd2-a478-94def38b65ae-FOO","693","ICBN","Poa alpina subsp. fallax F.Herm.","Geyik Daglari, Akdagi, northern foothill, 2100m","Cyperales","693","Poa","Asia","PreservedSpecimen","fallax","Poaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"alpina","B","32.14700"
"fe42d9f6-f499-4058-a078-a3079d790166-FOO",,"http://localhost:8080/occ/fe42d9f6-f499-4058-a078-a3079d790166-FOO","694","ICBN","Veronica cuneifolia subsp. isaurica P.H.Davis","Geyik Daglari, Akdagi, northern foothill, 2250m","Scrophulariales","694","Veronica","Asia","PreservedSpecimen","isaurica","Scrophulariaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"cuneifolia","B","32.14700"
"e5a01a10-1f04-4465-936e-07a67831f142-FOO",,"http://localhost:8080/occ/e5a01a10-1f04-4465-936e-07a67831f142-FOO","695","ICBN","Hypericum scabrum L.","Geyik Daglari, Akdagi, 2250m","Malpighiales","695","Hypericum","Asia","PreservedSpecimen",,"Hypericaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"scabrum","B","32.14700"
"40e01f9d-7d9b-46b4-a26d-f39a42be3490-FOO",,"http://localhost:8080/occ/40e01f9d-7d9b-46b4-a26d-f39a42be3490-FOO","696","ICBN","Galium incanum subsp. elatius (Boiss.) Ehrend.","Geyik Daglari, Akdagi, northern foothill, 2250m","Rubiales","696","Galium","Asia","PreservedSpecimen","elatius","Rubiaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"incanum","B","32.14700"
"df7761aa-2870-464f-9a2a-f4daf877f2fc-FOO",,"http://localhost:8080/occ/df7761aa-2870-464f-9a2a-f4daf877f2fc-FOO","697a","ICBN","Alyssum pateri subsp. pateri","Geyik Daglari, Akdagi, northern foothill, 2250m","Capparales","697a","Alyssum","Asia","PreservedSpecimen","pateri","Brassicaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"pateri","B","32.14700"
"66c32fa4-a46b-4f18-b85a-a472b2529835-FOO",,"http://localhost:8080/occ/66c32fa4-a46b-4f18-b85a-a472b2529835-FOO","697b","ICBN","Alyssum aurantiacum Boiss.","Geyik Daglari, Akdagi, northern foothill, 2250m","Capparales","697b","Alyssum","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"aurantiacum","B","32.14700"
"69d7fbca-eb81-4f16-a2d2-2cc7692d441d-FOO",,"http://localhost:8080/occ/69d7fbca-eb81-4f16-a2d2-2cc7692d441d-FOO","698","ICBN","Thlaspi papillosum Boiss.","Geyik Daglari, Akdagi, northern foothill, 2250m","Capparales","698","Thlaspi","Asia","PreservedSpecimen",,"Brassicaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"papillosum","B","32.14700"
"d4ad5d32-7ac6-4f5f-84e8-7967875c69c5-FOO",,"http://localhost:8080/occ/d4ad5d32-7ac6-4f5f-84e8-7967875c69c5-FOO","699","ICBN","Scabiosa ochroleuca L.","Geyik Daglari, Akdagi, northern foothill, 2250m","Dipsacales","699","Scabiosa","Asia","PreservedSpecimen",,"Dipsacaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"ochroleuca","B","32.14700"
"a27821ff-97a2-47ab-8d8b-d427bc3e7e60-FOO",,"http://localhost:8080/occ/a27821ff-97a2-47ab-8d8b-d427bc3e7e60-FOO","70","ICBN","Cerastium macranthum Boiss.","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m","Caryophyllales","70","Cerastium","Asia","PreservedSpecimen",,"Caryophyllaceae","TR","Plantae","Mugla","2120","Magnoliophyta","BGBM","37.07000",,"macranthum","B","28.80000"
"4dd53b54-3c4f-44d1-a333-e62680fdb90d-FOO",,"http://localhost:8080/occ/4dd53b54-3c4f-44d1-a333-e62680fdb90d-FOO","700","ICBN","Marrubium globosum subsp. micranthum (Boiss. & Heldr.) P.H.Davis","Geyik Daglari, Akdagi, northern foothill, 2250m","Lamiales","700","Marrubium","Asia","PreservedSpecimen","micranthum","Lamiaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"globosum","B","32.14700"
"d2836987-3bf2-4906-82ab-cdfebe554b83-FOO",,"http://localhost:8080/occ/d2836987-3bf2-4906-82ab-cdfebe554b83-FOO","701","ICBN","Centaurea urvillei subsp. urvillei","Geyik Daglari, Akdagi, northern foothill, 2250m","Asterales","701","Centaurea","Asia","PreservedSpecimen","urvillei","Asteraceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"urvillei","B","32.14700"
"19755755-e4c0-4210-a02a-6b2ce6d37270-FOO",,"http://localhost:8080/occ/19755755-e4c0-4210-a02a-6b2ce6d37270-FOO","702","ICBN","Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","Geyik Daglari, Akdagi, northern foothill, 2250m","Asterales","702","Scorzonera","Asia","PreservedSpecimen",,"Asteraceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"cana","B","32.14700"
"113966b1-8640-4041-af11-ff9428271490-FOO",,"http://localhost:8080/occ/113966b1-8640-4041-af11-ff9428271490-FOO","703","ICBN","Bunium microcarpum subsp. microcarpum","Geyik Daglari, Akdagi, northern foothill, 2250m","Apiales","703","Bunium","Asia","PreservedSpecimen","microcarpum","Apiaceae","TR","Plantae","Antalya","2250","Magnoliophyta","BGBM","36.83300",,"microcarpum","B","32.14700"
"cef74d0a-a03e-48dc-a850-9dd0c123e15d-FOO",,"http://localhost:8080/occ/cef74d0a-a03e-48dc-a850-9dd0c123e15d-FOO","704","ICBN","Teucrium montanum var. parnassicum Celak","Geyik Daglari, Akdagi, 2100m","Lamiales","704","Teucrium","Asia","PreservedSpecimen",,"Lamiaceae","TR","Plantae","Antalya","2100","Magnoliophyta","BGBM","36.83300",,"montanum","B","32.14700"
"8b347164-befb-44f4-93ad-6d7cb2a69597-FOO",,"http://localhost:8080/occ/8b347164-befb-44f4-93ad-6d7cb2a69597-FOO","705","ICBN","Asphodeline taurica (Pall.) Kunth","Geyik Daglari, Akdagi, 2200m","Liliales","705","Asphodeline","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Antalya","2200","Magnoliophyta","BGBM","36.83300",,"taurica","B","32.14700"
"87179408-8562-4504-84f3-ee02e8fc9e68-FOO",,"http://localhost:8080/occ/87179408-8562-4504-84f3-ee02e8fc9e68-FOO","706","ICBN","Campanula cymbalaria Sm.","Geyik Daglari, B�y�k Geyik Dagi, m","Campanulales","706","Campanula","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Antalya","?","Magnoliophyta","BGBM","36.80800",,"cymbalaria","B","32.19600"
"1258a69a-b46e-4054-97e4-815ea7c20575-FOO",,"http://localhost:8080/occ/1258a69a-b46e-4054-97e4-815ea7c20575-FOO","707","ICBN","Alopecurus gerardii Vill.","Geyik Daglari, B�y�k Geyik Dagi, m","Cyperales","707","Alopecurus","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","?","Magnoliophyta","BGBM","36.80800",,"gerardii","B","32.19600"
"ba14b0d9-6b1f-4954-880d-ade1c22b830d-FOO",,"http://localhost:8080/occ/ba14b0d9-6b1f-4954-880d-ade1c22b830d-FOO","708","ICBN","Vicia canescens subsp. gregaria (Boiss. & Heldr.) P.H.Davis","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Fabales","708","Vicia","Asia","PreservedSpecimen","gregaria","Fabaceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"canescens","B","32.19600"
"b7badf20-5f2a-40e8-89da-d4df9429c7be-FOO",,"http://localhost:8080/occ/b7badf20-5f2a-40e8-89da-d4df9429c7be-FOO","709","ICBN","Taraxacum crepidiforme subsp. crepidiforme","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Asterales","709","Taraxacum","Asia","PreservedSpecimen","crepidiforme","Asteraceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"crepidiforme","B","32.19600"
"37b426ba-e67f-4809-a7dc-b3329ea0d500-FOO",,"http://localhost:8080/occ/37b426ba-e67f-4809-a7dc-b3329ea0d500-FOO","71","ICBN","Linum boissieri Boiss.","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m","Linales","71","Linum","Asia","PreservedSpecimen",,"Linaceae","TR","Plantae","Mugla","2120","Magnoliophyta","BGBM","37.07000",,"boissieri","B","28.80000"
"0601f14b-5c0f-4c0f-9a1b-17f358bc77d4-FOO",,"http://localhost:8080/occ/0601f14b-5c0f-4c0f-9a1b-17f358bc77d4-FOO","710","ICBN","Veronica cuneifolia subsp. isaurica P.H.Davis","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Scrophulariales","710","Veronica","Asia","PreservedSpecimen","isaurica","Scrophulariaceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"cuneifolia","B","32.19600"
"59c40a95-e5cc-4e96-87aa-51689bc54b29-FOO",,"http://localhost:8080/occ/59c40a95-e5cc-4e96-87aa-51689bc54b29-FOO","711","ICBN","Veronica biloba Schreb.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Scrophulariales","711","Veronica","Asia","PreservedSpecimen",,"Scrophulariaceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"biloba","B","32.19600"
"310aa431-30e3-4e41-bc08-3b7859134003-FOO",,"http://localhost:8080/occ/310aa431-30e3-4e41-bc08-3b7859134003-FOO","712","ICBN","Ranunculus demissus var. major Boiss.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Ranunculales","712","Ranunculus","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"demissus","B","32.19600"
"a7528c8e-ee67-4459-8903-2668865df048-FOO",,"http://localhost:8080/occ/a7528c8e-ee67-4459-8903-2668865df048-FOO","713","ICBN","Ranunculus brevifolius Ten.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2850m","Ranunculales","713","Ranunculus","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Antalya","2850","Magnoliophyta","BGBM","36.80800",,"brevifolius","B","32.19600"
"dd8641f2-bf1b-4de9-a514-93e8583d9b6e-FOO",,"http://localhost:8080/occ/dd8641f2-bf1b-4de9-a514-93e8583d9b6e-FOO","714","ICBN","Ornithogalum orthophyllum Ten.","Geyik Daglari, B�y�k Geyik Dagi, 2600m","Liliales","714","Ornithogalum","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"orthophyllum","B","32.19600"
"e46a8df4-7d30-4e43-95a2-884dbc3984af-FOO",,"http://localhost:8080/occ/e46a8df4-7d30-4e43-95a2-884dbc3984af-FOO","715","ICBN","Ranunculus demissus var. major Boiss.","Geyik Daglari, B�y�k Geyik Dagi, 2600m","Ranunculales","715","Ranunculus","Asia","PreservedSpecimen",,"Ranunculaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"demissus","B","32.19600"
"7b19923f-a3ac-4cfb-beb0-6cbdcd3ac84e-FOO",,"http://localhost:8080/occ/7b19923f-a3ac-4cfb-beb0-6cbdcd3ac84e-FOO","716","ICBN","Cruciata taurica (Pall. ex Willd.) Ehrend.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Rubiales","716","Cruciata","Asia","PreservedSpecimen",,"Rubiaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"taurica","B","32.19600"
"6bbb9269-2b32-4223-bed8-0c514829f6be-FOO",,"http://localhost:8080/occ/6bbb9269-2b32-4223-bed8-0c514829f6be-FOO","717","ICBN","Bromus tomentellus subsp. tomentellus","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Cyperales","717","Bromus","Asia","PreservedSpecimen","tomentellus","Poaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"tomentellus","B","32.19600"
"fa44ad8a-3817-475b-879a-cbe2c09d0439-FOO",,"http://localhost:8080/occ/fa44ad8a-3817-475b-879a-cbe2c09d0439-FOO","718","ICBN","Poa cf. diversifolia (Boiss. & Balansa) Hackel ex Boiss.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Cyperales","718","Poa","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"cf. diversifolia","B","32.19600"
"71df5884-780e-4f18-b142-9ad6ffef9080-FOO",,"http://localhost:8080/occ/71df5884-780e-4f18-b142-9ad6ffef9080-FOO","718x72","ICBN","Poa cf. diversifolia (Boiss. & Balansa) Hackel ex Boiss.","Geyik Daglari, B�y�k Geyik Dagi�ber Yayla zwischen Ak Dag und Geyik, 2300m","Cyperales","718x72","Poa","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","Magnoliophyta","BGBM","36.80800",,"cf. diversifolia","B","32.19600"
"2063fed0-9430-430b-a9e9-d12b31bf9a7b-FOO",,"http://localhost:8080/occ/2063fed0-9430-430b-a9e9-d12b31bf9a7b-FOO","719","ICBN","Asyneuma lobelioides (Willd.) Hand.-Mazz.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Campanulales","719","Asyneuma","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"lobelioides","B","32.19600"
"d8552311-19d8-43af-a814-084f43ebf140-FOO",,"http://localhost:8080/occ/d8552311-19d8-43af-a814-084f43ebf140-FOO","719x72","ICBN","Asyneuma lobelioides (Willd.) Hand.-Mazz.","Geyik Daglari, B�y�k Geyik Dagi�ber Yayla zwischen Ak Dag und Geyik, 2300m","Campanulales","719x72","Asyneuma","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Antalya","2300","Magnoliophyta","BGBM","36.80800",,"lobelioides","B","32.19600"
"2560b841-ba68-452f-9104-a130987f3764-FOO",,"http://localhost:8080/occ/2560b841-ba68-452f-9104-a130987f3764-FOO","72","ICBN","noch unbestimmt !!!","Sandras Dagi above Agla, summit region of Altinsivrisi, 2120m",,"72","noch unbestimmt !!!","Asia","PreservedSpecimen",,"unbekannt","TR","Plantae","Mugla","2120",,"BGBM","37.07000",,,"B","28.80000"
"c13672e9-0cb3-442b-a3fd-c21132b4b5f1-FOO",,"http://localhost:8080/occ/c13672e9-0cb3-442b-a3fd-c21132b4b5f1-FOO","720","ICBN","Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Capparales","720","Arabis","Asia","PreservedSpecimen","brevifolia","Brassicaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"alpina","B","32.19600"
"ca8c1823-696c-4372-a510-e59f526006b1-FOO",,"http://localhost:8080/occ/ca8c1823-696c-4372-a510-e59f526006b1-FOO","721","ICBN","Colchicum cf. variegatum L.","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2600m","Liliales","721","Colchicum","Asia","PreservedSpecimen",,"Liliaceae","TR","Plantae","Antalya","2600","Magnoliophyta","BGBM","36.80800",,"cf. variegatum","B","32.19600"
"b11e0227-7866-4d3d-8f71-25881a594aa7-FOO",,"http://localhost:8080/occ/b11e0227-7866-4d3d-8f71-25881a594aa7-FOO","722","ICBN","Asperula setosa Jaub. & Spach","Geyik Daglari, B�y�k Geyik Dagi, ascent to the summit along the main ridge, 2400m","Rubiales","722","Asperula","Asia","PreservedSpecimen",,"Rubiaceae","TR","Plantae","Antalya","2400","Magnoliophyta","BGBM","36.80800",,"setosa","B","32.19600"
"f40ad2d0-cc0f-4b36-852b-bfcfcfb0a857-FOO",,"http://localhost:8080/occ/f40ad2d0-cc0f-4b36-852b-bfcfcfb0a857-FOO","723","ICBN","Dactylis glomerata subsp. hispanica (Roth) Nyman","Geyik Daglari, B�y�k Geyik Dagi�ber Yayla zwischen Ak Dag und Geyik, 2300m","Cyperales","723","Dactylis","Asia","PreservedSpecimen","hispanica","Poaceae","TR","Plantae","Antalya","2300","Magnoliophyta","BGBM","36.80800",,"glomerata","B","32.19600"
"9371a7ef-74c6-4a94-aa61-e5029c1bac58-FOO",,"http://localhost:8080/occ/9371a7ef-74c6-4a94-aa61-e5029c1bac58-FOO","724","ICBN","Campanula involucrata A.DC.","Geyik Daglari, B�y�k Geyik Dagi�ber Yayla zwischen Ak Dag und Geyik, 2300m","Campanulales","724","Campanula","Asia","PreservedSpecimen",,"Campanulaceae","TR","Plantae","Antalya","2300","Magnoliophyta","BGBM","36.80800",,"involucrata","B","32.19600"
"f05ed6ed-1192-48a8-b5ba-01d34f24f898-FOO",,"http://localhost:8080/occ/f05ed6ed-1192-48a8-b5ba-01d34f24f898-FOO","725","ICBN","Poa bulbosa agg. L.","Geyik Daglari, B�y�k Geyik Dagi�ber Yayla zwischen Ak Dag und Geyik, 2300m","Cyperales","725","Poa","Asia","PreservedSpecimen",,"Poaceae","TR","Plantae","Antalya","2300","Magnoliophyta","BGBM","36.80800",,"bulbosa agg.","B","32.19600"
